"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
11930,11930,"Agent 2",1,922532,922532,393216,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452949265637,96452952326083
11945,11945,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452957834827,96452959450911
11948,11948,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452959698031,96452964082640
11949,11949,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452964141960,96452968620529
11952,11952,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452969778891,96452974488381
11955,11955,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452974798061,96452977513227
11956,11956,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452977574227,96452979199070
11966,11966,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452983475599,96452985232122
11969,11969,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452985492843,96452990355932
11970,11970,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452990419653,96452995299222
11973,11973,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96452996454825,96453001422715
11976,11976,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453001745515,96453004566361
11977,11977,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453004632041,96453006311884
11987,11987,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453010652333,96453012438057
11990,11990,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453012695497,96453017524627
11991,11991,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453017587349,96453022428438
11994,11994,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453023585840,96453028574890
11997,11997,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453028888890,96453031740736
11998,11998,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453031802296,96453033498780
12008,12008,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453037860668,96453039665232
12011,12011,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453039929712,96453044875042
12012,12012,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453044937642,96453049865012
12015,12015,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453051046335,96453056037345
12018,12018,"Agent 2",1,922532,922532,393216,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453056355905,96453059701752
12033,12033,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453065409723,96453067120647
12036,12036,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453067377207,96453072015297
12037,12037,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453072076017,96453076750106
12040,12040,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453077902269,96453082731678
12043,12043,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453083046631,96453085814996
12044,12044,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453085881476,96453087532479
12054,12054,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453091831807,96453093594971
12057,12057,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453093851732,96453098705021
12058,12058,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453098766981,96453103623431
12061,12061,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453104789433,96453109737163
12064,12064,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453110046524,96453112851810
12065,12065,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453112911170,96453114580573
12075,12075,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453118893662,96453120656025
12078,12078,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453120914506,96453125681195
12079,12079,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453125742435,96453130512925
12082,12082,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453131662927,96453136554937
12085,12085,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453136861458,96453139651143
12086,12086,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453139711263,96453141372467
12096,12096,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453145666755,96453147435759
12099,12099,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453147693029,96453152576958
12100,12100,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453152642598,96453157509647
12103,12103,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453158671650,96453163626700
12106,12106,"Agent 2",1,922532,922532,393216,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453163936780,96453167257547
12121,12121,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453172984318,96453174684282
12124,12124,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453174941562,96453179580132
12125,12125,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453179641172,96453184303101
12128,12128,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453185454663,96453190265953
12131,12131,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453190576194,96453193332079
12132,12132,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453193392639,96453195034963
12142,12142,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453199294091,96453201041735
12145,12145,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453201292015,96453206060225
12146,12146,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453206122305,96453210909034
12149,12149,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453212057468,96453216966437
12152,12152,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453217289277,96453220080003
12153,12153,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453220142283,96453221802886
12163,12163,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453226105095,96453227857258
12166,12166,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453228110859,96453232851788
12167,12167,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453232911708,96453237672638
12170,12170,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453238835920,96453243713130
12173,12173,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453244035051,96453246824976
12174,12174,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453246885216,96453248554780
12184,12184,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453252891108,96453254659552
12187,12187,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453254913553,96453259651002
12188,12188,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453259710402,96453264453372
12191,12191,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453265600614,96453270474624
12194,12194,"Agent 2",1,922532,922532,393216,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453270785024,96453274079431
12209,12209,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453279798445,96453281527448
12212,12212,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453281784929,96453286471578
12213,12213,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453286530578,96453291254108
12216,12216,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453292402470,96453297285440
12219,12219,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453297597641,96453300387446
12220,12220,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453300448246,96453302110850
12230,12230,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453306409258,96453308178262
12233,12233,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453308434342,96453313211712
12234,12234,"Agent 2",1,922532,922532,557056,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453313270072,96453318050242
12237,12237,"Agent 2",1,922532,922532,163840,35,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_add",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453319201284,96453324085214
12240,12240,"Agent 2",1,922532,922532,327680,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453324394974,96453327177500
12241,12241,"Agent 2",1,922532,922532,196608,37,"gemm_hfq4g256_mmq_x256y64_group128_quad_row_u32x2_full_set",256,0,20,256,0,128,"SQ_INSTS_VALU",0.00000000e+00,96453327235340,96453328897543
